url,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms,Broken_link_count,Start_render_time_ms,Document_complete_time_ms
https://freescale.com,152.0,4702.0,1188.0,33.0,318.0,99.0,3759643.0,3.565,21017.47200000001,0.0017180168298703041,9290.7925,24007.161475,11056.951160076835,,27.0,13402.839999999893,2790.9719999999966,4658.0,0.0,9290.7925,4702.0
https://ally.com,568.0,5926.0,2595.0,451.0,72.0,124.0,1557075.0,1.463,21791.4335,0.09720534629404617,3369.396,35120.83910000001,13625.141635877517,,27.0,45501.68399999918,19134.644000000008,0.0,33.0,3369.396,5926.0
https://netflix.com,698.0,1880.0,1871.0,425.0,32.0,36.0,1317092.0,1.252,5010.459,0.04663021958309772,4039.611,24272.05433887177,5436.680760066445,,39.0,13642.711999999834,4668.221510116578,1604.0,13.0,4039.611,1880.0
https://nrw.de,,,,,,,,,,,,,,,,,,,,,
https://kerry.com,166.0,2046.0,1113.0,72.0,115.0,92.0,419306.0,0.573,13786.295,0.0072697315484793945,7590.385000000001,14287.975300000002,9269.886623280188,,27.0,11568.687999999964,3740.9959999999946,26.0,13.0,7590.385000000001,2046.0
https://techdata.com,1318.0,2214.0,2014.0,1175.0,209.0,157.0,982653.0,0.896,8808.397500000001,0.03911956768094529,3757.9615000000003,10843.263900000004,6603.383482401194,,37.0,8160.872000000002,1279.0000000000014,209.0,1.0,3757.9615000000003,2214.0
https://syr.edu,139.0,4805.0,986.0,22.0,201.0,120.0,162673.0,0.151,15413.997,0.0,6110.43075,30565.6875,7754.727946968847,,28.0,33830.900000000234,18371.717749999993,1491.0,0.0,6110.43075,4805.0
https://scjohnson.com,278.0,4042.0,1630.0,13.0,73.0,66.0,1587303.0,1.505,74364.4245,0.24361277901876338,1913.6444999999999,74458.9245,10368.392589922838,,22.0,20736.839999999887,9067.999999999993,476.0,6.0,1913.6444999999999,4042.0
https://freddiemac.com,176.0,1805.0,1044.0,68.0,191.0,73.0,6484563.0,6.176,22503.049499999997,0.0,7117.610500000001,25865.112149999994,7747.043938366753,,28.0,12817.839999999784,4330.0,1511.0,3.0,7117.610500000001,1805.0
https://itcportal.com,388.0,1152.0,997.0,14.0,162.0,119.0,643266.0,0.605,8453.046,0.0,4928.747000000001,10874.7272,6550.375819442472,,31.0,10912.531999999908,3002.0,1986.0,0.0,4928.747000000001,1152.0
