url,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms,Broken_link_count,Start_render_time_ms,Document_complete_time_ms
https://ing.com,673.0,2434.0,1537.0,669.0,177.0,66.0,6720972.0,6.396,25393.801,0.8128597708830232,4290.129,26459.6905,7231.837724096926,,23.0,3710.4839999999813,525.0000000000009,1161.0,0.0,4290.129,2434.0
https://rolls-royce.com,1947.0,4729.0,3867.0,1436.0,883.0,114.0,5651308.0,5.365,20102.8255,0.31482696593667525,5779.058500000001,25873.480599999995,9812.992875245216,,14.0,10732.007999999558,1725.748999999999,2958.0,100.0,5779.058500000001,4729.0
https://cigna.com,1416.0,8186.0,4239.0,281.0,123.0,184.0,1497969.0,1.394,26279.138000000006,1.2172580778350577,3530.7659999999996,28486.216766400907,12235.988381730302,,4.0,32956.52400000055,12628.98166690826,0.0,0.0,3530.7659999999996,8186.0
https://ymca.net,58.0,5584.0,3168.0,21.0,85.0,118.0,14051108.0,13.384,5301.985500000001,0.21232504675196992,3136.3030000000003,22188.843650000006,5409.297344275776,,31.0,11364.867999999835,2981.000000000002,415.0,2.0,3136.3030000000003,5584.0
https://prudential.com,,,,,,,,,,,,,,,,,,,,,
https://saipem.com,500.0,2450.0,1949.0,496.0,470.0,72.0,6465103.0,6.162,23288.948999999997,0.0037633831471697216,5346.615,27913.769924999993,10456.357578638012,,40.0,6783.392000000016,653.9999999999982,3230.0,99.0,5346.615,2450.0
https://bosch.com,41.0,2085.0,1071.0,4.0,147.0,41.0,1063190.0,1.008,7558.6525,0.09528990497934871,4315.6505,12374.536500000002,5296.469740297918,,37.0,6418.727999999972,1257.9619999999995,1346.0,2.0,4315.6505,2085.0
https://rodanandfields.com,59.0,1835.0,1834.0,30.0,0.0,1.0,691.0,0.0,,,,,,,,,,,0.0,,1835.0
https://rrdonnelley.com,1354.0,2882.0,1867.0,310.0,203.0,27.0,577629.0,0.548,4246.5025000000005,0.06386812376690297,3580.4030000000002,12791.39815,7900.087037611978,,41.0,9890.787999999975,5028.6134999999995,803.0,5.0,3580.4030000000002,2882.0
https://vmware.com,55.0,1255.0,998.0,30.0,48.0,125.0,1534023.0,1.448,21050.295000000006,0.11033430578049959,5396.278,22816.536140000007,8575.690097544662,,24.0,16199.107999999107,5382.030319999995,1062.0,0.0,5396.278,1255.0
https://washington.edu,997.0,5478.0,2375.0,319.0,150.0,95.0,1327981.0,1.256,27157.17003,0.004047017950448339,8036.74266,36883.130342500015,8598.710777399661,,27.0,20789.79600000023,5117.000000000004,4551.0,7.0,8036.74266,5478.0
https://psu.edu,329.0,7132.0,1719.0,24.0,235.0,66.0,784461.0,0.736,8724.572999999997,0.0,3593.525,24889.877749999996,5820.863941999988,,33.0,20604.291999999936,11310.007499999992,1658.0,3.0,3593.525,7132.0
https://ti.com,237.0,4767.0,2252.0,10.0,344.0,173.0,1464232.0,1.368,4018.147499999999,0.005092654991328231,3073.7775,24607.10024999999,12043.080993287402,,42.0,42043.57600000095,11003.073499999991,689.0,0.0,3073.7775,4767.0
https://michelin.com,249.0,762.0,749.0,39.0,0.0,1.0,1060.0,0.001,15301.970000000003,0.01248608504877246,5447.445999999999,15496.466750000003,10644.163953700509,,29.0,11868.739999999978,1718.5,221.0,0.0,5447.445999999999,762.0
https://baxter.com,64.0,1655.0,747.0,27.0,140.0,84.0,2790959.0,2.65,24339.944749999995,0.23809614216281896,8402.915,24797.908024999997,11737.616518160929,,15.0,9229.347999999834,2367.0,2600.0,95.0,8402.915,1655.0
https://xyx.in,798.0,1939.0,1022.0,201.0,8.0,16.0,3263.0,0.001,2140.4791,0.0,1733.4807,4811.042345,3064.2608221939972,,70.0,4977.2519999999795,1784.6570499999993,0.0,0.0,1733.4807,1939.0
https://rabobank.nl,137.0,215.0,201.0,0.0,0.0,0.0,0.0,0.0,15731.151114999997,0.4205313452489359,8702.81023,18850.447316499998,11994.43695119438,,6.0,19168.76799999991,4817.630155000002,284.0,,8702.81023,215.0
https://cardinalhealth.com,110.0,378.0,362.0,0.0,0.0,0.0,0.0,0.0,7652.380500000001,0.2503037667071689,4488.9475,26787.3793,7736.591830958829,,17.0,23769.072000000386,10825.176999999996,719.0,,4488.9475,378.0
https://amwayglobal.com,960.0,4618.0,2370.0,936.0,158.0,56.0,702588.0,0.66,24351.265,0.005270703011387376,5300.264999999999,25975.815000000002,10914.852548869516,,27.0,11607.9039999999,4120.999999999999,608.0,82.0,5300.264999999999,4618.0
https://adecco.com,1425.0,3455.0,3041.0,119.0,107.0,70.0,2516217.0,2.438,,,,,,,,,,,8.0,,3455.0
https://bbt.com,,,,,,,,,,,,,,,,,,,,,
https://saic.com,660.0,7054.0,3597.0,432.0,140.0,155.0,5148573.0,4.875,13032.935350000003,0.06870373057437906,4800.072354999999,23386.156361499998,18678.215141966295,,26.0,10819.771999999813,3117.5,980.0,4.0,4800.072354999999,7054.0
https://bureauveritas.com,780.0,3501.0,2291.0,727.0,166.0,26.0,0.0,0.0,14377.1025,3.6432636234328023e-06,6348.8685,14882.9436,9086.390912935147,,30.0,8545.247999999974,1749.0,2123.0,0.0,6348.8685,3501.0
https://faurecia.com,738.0,3177.0,2407.0,215.0,141.0,37.0,1513927.0,1.434,7905.239000000001,0.0,4530.029,8813.714000000002,6895.725746214857,,35.0,6675.751999999952,1457.0,0.0,0.0,4530.029,3177.0
https://sas.com,1970.0,5393.0,2660.0,1271.0,419.0,117.0,1377246.0,1.297,5979.638,0.05089171863777261,5177.423,49404.31074999999,9146.319251319484,,30.0,30297.16400000039,13898.90599999998,1068.0,0.0,5177.423,5393.0
https://orange-business.com,8.0,3567.0,1856.0,4.0,249.0,110.0,4122196.0,3.904,7895.47,0.18603462055704326,7591.486,13714.302900000002,7591.486,,34.0,5884.43599999995,630.0,3815.0,1.0,7591.486,3567.0
https://monsanto.com,,,,,,,,,,,,,,,,,,,,,
https://manpowergroup.com,1647.0,3003.0,2781.0,1392.0,103.0,67.0,1911651.0,1.811,4214.526109999999,0.00792660165492707,2468.61934,16570.642126000002,7322.609190158109,,47.0,7943.419999999879,2920.500000000001,645.0,3.0,2468.61934,3003.0
https://redcross.org,70.0,5375.0,2695.0,41.0,329.0,86.0,2491399.0,2.359,9347.055,0.0498654688120544,5850.7970000000005,24451.66930000001,6308.12803386132,,30.0,11910.107999999906,3574.000000000001,2879.0,14.0,5850.7970000000005,5375.0
https://kellyservices.com,120.0,1431.0,522.0,36.0,298.0,74.0,932357.0,0.96,13221.22399423218,0.009502139709980467,2345.5689999999995,13245.664394232179,3524.315082789284,,47.0,5041.963999999967,1179.000000000001,158.0,10.0,2345.5689999999995,1431.0
