url,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms,Broken_link_count,Start_render_time_ms,Document_complete_time_ms
https://postnl.nl,135.0,177.0,175.0,0.0,0.0,0.0,0.0,0.0,11780.313689999999,0.02119609308709265,5205.712439999999,14538.801530499997,6783.581855697261,,31.0,11560.127999999795,2393.4180450000003,631.0,,5205.712439999999,177.0
https://hdrinc.com,60.0,2135.0,841.0,18.0,163.0,38.0,2074482.0,1.972,9128.701950000002,0.021819529357225215,3509.5149000000006,15500.541405000007,5113.714925974431,,36.0,6959.407999999977,2345.500000000002,1659.0,0.0,3509.5149000000006,2135.0
https://wsp.com,27.0,466.0,318.0,24.0,1.0,7.0,72706.0,0.068,4107.8769999999995,0.023180767944911886,1851.6614999999997,32220.913,2749.7762651598396,,55.0,31331.03200000001,28185.0,0.0,0.0,1851.6614999999997,466.0
https://redeglobo.com.br,,,,,,,,,,,,,,,,,,,,,
https://ubisoftgroup.com,211.0,1374.0,1372.0,35.0,41.0,39.0,110567.0,0.104,15132.586,0.12022810271304532,3985.338,35593.54262,11494.593570511837,,24.0,23720.259999999835,10623.500000000004,710.0,1.0,3985.338,1374.0
https://suez.com,367.0,2151.0,1941.0,261.0,202.0,56.0,6981172.0,6.644,6713.987,0.0,2814.987,11437.486999999997,5770.178620708944,,39.0,8762.491999999982,2259.9999999999986,0.0,0.0,2814.987,2151.0
https://citrix.com,179.0,2733.0,1564.0,30.0,116.0,93.0,1468209.0,1.387,19611.730000000003,0.0,5751.005,21772.9135,7904.312643624973,,28.0,15051.375999999522,3548.637499999999,2244.0,37.0,5751.005,2733.0
https://persistent.com,215.0,1160.0,803.0,106.0,0.0,9.0,561.0,0.0,15718.608999999993,0.04210952136996939,6962.585,31725.088349999998,11224.344498872133,,25.0,36605.1440000007,10166.50000000001,4154.0,0.0,6962.585,1160.0
https://virginia.edu,,,,,,,,,,,,,,,,,,,13.0,,
https://tsa.gov,182.0,4257.0,1924.0,20.0,163.0,76.0,2099498.0,1.986,13108.130000000001,0.0,3208.032,17548.734350000002,6283.1729227025035,,34.0,18736.968000000128,8950.8865,468.0,29.0,3208.032,4257.0
https://thirtyonegifts.com,91.0,135.0,133.0,0.0,0.0,0.0,0.0,0.0,5837.814500000001,0.33052624208633063,2442.0332,5837.814500000001,2772.58572275998,,40.0,3073.479999999982,808.0,1454.0,0.0,2442.0332,135.0
https://hexaware.com,188.0,220.0,219.0,58.0,0.0,1.0,820.0,0.0,,,,,,,,,,,0.0,,220.0
https://associatedtechcollege.com,89.0,140.0,138.0,0.0,0.0,0.0,0.0,0.0,5686.678099999999,1.2678756711721613,3000.9197,8319.097500000002,4694.004712001786,,17.0,7659.935999999983,2871.5640000000008,1714.0,0.0,3000.9197,140.0
https://metro-cc.com,479.0,1546.0,1545.0,204.0,0.0,1.0,683.0,0.0,5592.3563,0.0,3953.2335000000003,10736.966999999997,6146.683733348404,,50.0,5874.479999999974,680.5,81.0,79.0,3953.2335000000003,1546.0
https://protonsec.com,141.0,206.0,188.0,0.0,0.0,0.0,0.0,0.0,10440.067999999997,0.0009480055489805351,3585.5940000000005,23914.7831,4798.009019234006,,35.0,29037.148000000456,15316.662,0.0,0.0,3585.5940000000005,206.0
https://schaeffler.com,,,,,,,,,,,,,,,,,,,,,
https://analog.com,85.0,2012.0,1874.0,71.0,121.0,188.0,2040574.0,1.916,16080.0075,0.014131980175070015,5855.0675,25085.221050000007,11317.659819271108,,26.0,27919.424000000225,8271.782999999996,1131.0,,5855.0675,2012.0
https://gwinnett.k12.ga.us,154.0,4457.0,2973.0,48.0,396.0,72.0,2312614.0,2.313,18763.126000000004,0.5259408647791546,5073.639,44557.26445000002,24428.209327279983,,4.0,67625.2239999992,12047.500000000004,936.0,2.0,5073.639,4457.0
https://reone.de,637.0,1732.0,1723.0,229.0,10.0,25.0,784117.0,0.743,4718.234,0.5968976117957447,3095.7265,7297.800000000001,3528.212072038998,,26.0,5711.891999999964,2363.5,383.0,0.0,3095.7265,1732.0
https://commerzbank.com,943.0,5329.0,4031.0,220.0,66.0,20.0,3450273.0,3.285,15559.880999999998,0.0,10229.753999999997,20038.669599999994,10372.05446401457,,35.0,7630.975999999985,893.5,913.0,49.0,10229.753999999997,5329.0
https://en_construccion.com.ar,,,,,,,,,,,,,,,,,,,,,
https://mahle.com,589.0,610.0,598.0,112.0,0.0,1.0,38994.0,0.037,12374.557000000004,0.2261539301685173,2873.0930000000008,12536.780300000004,7023.897781969505,,33.0,6210.992000000003,850.0815000000011,863.0,1.0,2873.0930000000008,610.0
https://harman.com,2617.0,16994.0,3590.0,1972.0,71.0,46.0,23640381.0,22.534,21481.90475,0.0,5477.22,22623.048725,15929.139544988271,,28.0,11279.851999999968,1981.545000000001,2323.0,21.0,5477.22,16994.0
https://unknown.com,88.0,142.0,134.0,0.0,0.0,0.0,0.0,0.0,5070.0686000000005,0.5387203818233088,2529.2447999999995,5070.0686000000005,2857.643363999289,,46.0,1367.5520000000006,414.00000000000045,1271.0,0.0,2529.2447999999995,142.0
https://beckman.com,36.0,972.0,314.0,31.0,1.0,6.0,61709.0,0.058,8315.3965,0.045239165226484204,4336.9155,29242.946224999996,7644.507104543583,,29.0,27470.664000000426,14798.675249999995,1661.0,0.0,4336.9155,972.0
https://gerdau.com,219.0,2800.0,1203.0,119.0,85.0,98.0,4484091.0,4.255,12416.672999999999,0.8263857003022165,4824.77175,19531.341099999998,26693.16263779615,,2.0,35205.24799999872,7927.499999999998,776.0,11.0,4824.77175,2800.0
https://wdc.com,188.0,4893.0,1546.0,38.0,195.0,143.0,1011469.0,0.95,18644.855,0.011667850189451321,3422.4390000000003,19395.940475000003,17368.63059341146,,29.0,35020.16400000019,5645.352749999998,0.0,83.0,3422.4390000000003,4893.0
https://canadiantire.ca,72.0,15198.0,3547.0,47.0,120.0,250.0,3452531.0,3.264,18184.542499999992,0.011827274048333227,9363.087499999998,60468.809849999976,21779.45899134376,,25.0,73130.36000000566,31326.527249999985,1705.0,0.0,9363.087499999998,15198.0
https://ratp.fr,25.0,485.0,336.0,22.0,1.0,8.0,74380.0,0.07,4051.7709999999997,0.023180767944911886,1833.8669999999997,18582.3385,2155.412490894956,,56.0,17090.431999999986,14705.999999999998,0.0,0.0,1833.8669999999997,485.0
https://familydollar.com,184.0,1768.0,1764.0,70.0,1305.0,250.0,3158723.0,2.971,28099.63,0.5103348040612464,7633.932999999999,49489.27533500002,17223.13418002541,,4.0,55491.072000013824,26725.000000000022,5317.0,0.0,7633.932999999999,1768.0
https://bn.com,125.0,331.0,329.0,0.0,0.0,0.0,0.0,0.0,21657.182979999998,0.018639390901615017,2085.6483,42382.78353499999,14766.486609756506,,33.0,45182.47600000051,21725.918249999988,0.0,,2085.6483,331.0
https://ypf.com,665.0,4788.0,3114.0,50.0,228.0,82.0,4269555.0,4.058,30119.7915,0.0,13801.580499999996,47271.67334999998,27059.701017273135,,25.0,22016.203999999878,7096.52099999999,3520.0,6.0,13801.580499999996,4788.0
https://lexmark.com,16.0,2934.0,903.0,12.0,92.0,76.0,922274.0,0.867,12272.844000000001,0.0,8631.766,18714.835274999998,8631.766,,27.0,17190.739999999892,5638.454999999998,47.0,2.0,8631.766,2934.0
https://capetown.gov.za,,,,,,,,,,,,,,,,,,,,,
https://stefanini.com,71.0,2543.0,1086.0,62.0,284.0,88.0,1993400.0,1.882,11654.496500000001,0.04387528069815407,5540.9965,14177.804100000001,10244.249652252052,,26.0,23410.499999999625,3851.5639999999985,1382.0,100.0,5540.9965,2543.0
https://nationwide.co.uk,587.0,2492.0,1796.0,492.0,91.0,69.0,1223272.0,1.453,6124.995,0.30200343207751484,2318.9390000000003,18731.680050000003,5899.197342351949,,26.0,8959.11999999984,3253.0,0.0,73.0,2318.9390000000003,2492.0
https://teachforamerica.org,174.0,2923.0,1572.0,17.0,55.0,143.0,1220173.0,1.131,12346.701500000001,0.020352922129724085,8293.592999999999,22482.674600000006,9405.647203595212,,26.0,27918.116000000373,9264.687000000002,5307.0,,8293.592999999999,2923.0
https://entergy.com,1259.0,2419.0,2379.0,110.0,138.0,15.0,0.0,0.0,4198.614877380371,1.8055893074119076,2524.803,4206.114878334045,2524.803,,37.0,3390.0919999999996,914.0,0.0,89.0,2524.803,2419.0
https://bv.com,445.0,7269.0,4190.0,420.0,141.0,72.0,972322.0,0.922,2808.8124999999995,0.07651469965112966,2808.8124999999995,23588.668825,14908.128813459056,,50.0,32356.624000000105,9860.61175,0.0,3.0,2808.8124999999995,7269.0
https://transnet.net,830.0,2132.0,862.0,260.0,2.0,4.0,2967.0,0.003,,,,,,,,,,,,,2132.0
https://henryford.com,342.0,1025.0,526.0,25.0,1.0,2.0,10958.0,0.01,3805.7444999999993,0.22721749696233293,3400.6594999999993,15750.457900000001,5141.0852838479805,,37.0,14000.203999999965,4545.524499999998,1002.0,6.0,3400.6594999999993,1025.0
https://abnehmen-schlank-werden.de,688.0,744.0,719.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,744.0
https://biogen.com,132.0,2215.0,1452.0,71.0,270.0,44.0,1596657.0,1.512,12631.9688,0.0,6416.468800000001,14021.018799999998,9119.211730778108,,27.0,13613.520000000039,4192.499999999998,3457.0,1.0,6416.468800000001,2215.0
https://lds.org,236.0,1676.0,1049.0,211.0,22.0,14.0,34167.0,0.03,7206.941600000002,0.08109384596294121,2918.0040999999997,15306.992595000005,4056.885620093349,,38.0,15167.871999999896,3601.0000000000014,0.0,1.0,2918.0040999999997,1676.0
https://mine.se,431.0,1387.0,587.0,371.0,3.0,16.0,3294.0,0.001,1761.1684400000001,0.0,1761.1684400000001,4567.938101000002,3538.277339812336,,78.0,2213.255999999998,818.5,0.0,0.0,1761.1684400000001,1387.0
