url,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://ocbc.com,72.0,4308.237,9252.0,915.0,9252.0,6167.0,387.0,83.0,87.0,4527565.0,4.316,33216.823500000006,0.32402864782107366,4308.237,35564.58475,18010.999933656156,,11.0,29603.100000000188,15250.000000000004,1577.0
https://alorica.com,1.0,14879.023499999998,3058.0,110.0,3058.0,2303.0,50.0,130.0,90.0,36990595.0,35.262,24114.045,0.0,14879.023499999998,26454.000999999997,14879.023499999998,,25.0,17920.208000000017,7491.999999999996,12085.0
https://hubinternational.com,0.0,5205.147499999999,313.0,94.0,313.0,312.0,16.0,1.0,6.0,10433.0,0.009,19610.509500000007,0.0560244725975117,5205.147499999999,37784.32650000002,15742.11601074116,,25.0,36050.97200000023,16747.83975,1883.0
https://express.com,0.0,,19004.0,197.0,19004.0,3478.0,79.0,329.0,260.0,6359962.0,6.032,,,,,,,,,,
https://itt-tech.edu,,,,,,,,,,,,,,,,,,,,,
https://henryschein.com,95.0,5145.9624,361.0,204.0,361.0,359.0,0.0,0.0,0.0,0.0,0.0,12658.254195000005,0.01534455560001122,5145.9624,77956.56100000002,22461.999995537124,,26.0,99873.54400000158,62699.64860000001,2083.0
https://sonyjobs.com,19.0,2995.269,2124.0,713.0,2124.0,1862.0,231.0,39.0,35.0,826268.0,0.779,4801.536,0.0006906232070583014,2995.269,4856.169000000001,3954.291370098738,,76.0,1741.7560000000003,63.10550000000012,712.0
https://jbhunt.com,11.0,4847.561,3837.0,348.0,3837.0,1592.0,202.0,105.0,68.0,1583400.0,1.503,5496.665,0.00012682161031092904,4847.561,26158.72552500001,7993.583653525067,,33.0,17797.93199999992,5038.0000000000055,2474.0
https://maxlifeinsurance.com,0.0,,9878.0,138.0,9878.0,2478.0,14.0,394.0,234.0,2960394.0,2.781,,,,,,,,,,
https://sf-express.com,,,,,,,,,,,,,,,,,,,,,
https://flightcentre.com.au,1.0,3323.0054999999998,15583.0,245.0,15583.0,2029.0,20.0,212.0,201.0,7227411.0,6.863,40332.0215,0.15570461685116757,3323.0054999999998,48289.51589999999,20453.369193931674,,22.0,75209.37200000157,33087.470499999996,0.0
https://shopmyexchange.com,1.0,3359.795,6458.0,915.0,6458.0,6447.0,786.0,187.0,238.0,1993278.0,1.893,17520.751,0.004123862940267502,3359.795,50600.71525000001,10671.49687592593,,30.0,50602.28000000227,29128.06750000001,0.0
https://discovery.co.za,11.0,,8938.0,3058.0,8938.0,5713.0,1478.0,492.0,133.0,3452838.0,3.728,,,,,,,,,,
https://embratel.com.br,22.0,4720.9665,5717.0,229.0,5717.0,2496.0,29.0,178.0,72.0,1507355.0,1.43,13810.1973392334,0.009437166813446219,4720.9665,27964.930050000006,8739.728164271974,,28.0,23775.9960000004,9544.516250000002,1958.0
https://mutualofomaha.com,4.0,5605.835500000001,6903.0,952.0,6903.0,3561.0,738.0,147.0,158.0,899810.0,0.915,6594.544,0.0030624574795054134,5605.835500000001,36891.754075,10624.429946893419,,28.0,55411.82000000257,20761.0,152.0
https://shawfloors.com,4.0,23048.129249999998,152.0,123.0,152.0,149.0,48.0,0.0,1.0,1784.0,0.001,31963.028,0.08662112503672513,23048.129249999998,63660.94250000001,26557.02894034064,,23.0,76310.66000000069,31795.628000000004,14571.0
https://peelschools.org,,,314.0,248.0,314.0,292.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,
https://grupobancosabadell.com,7.0,10595.0452,5486.0,764.0,5486.0,2619.0,548.0,307.0,57.0,2753194.0,2.613,16216.424000000003,0.05567899794634512,10595.0452,16325.224880000003,10595.0452,,55.0,5860.091999999991,0.0,1995.0
https://itcinfotech.com,97.0,21812.865499999996,3878.0,162.0,3878.0,2441.0,19.0,293.0,130.0,6901512.0,6.547,38956.141,0.016822050288707556,21812.865499999996,39412.89495,21812.865499999996,,25.0,25258.511999999915,9348.544749999997,15211.0
https://indeed.com,13.0,1175.553,196.0,117.0,196.0,194.0,49.0,14.0,3.0,0.0,0.0,1175.553,0.017410900414702887,1175.553,8805.0795,1389.129073284688,,70.0,7726.875999999986,5937.499999999999,0.0
https://neimanmarcus.com,0.0,,828.0,46.0,828.0,218.0,19.0,0.0,3.0,3095.0,0.003,,,,,,,,,,
https://rijksoverheid.nl,0.0,2853.4305,2046.0,221.0,2046.0,1528.0,105.0,54.0,23.0,751688.0,0.712,7697.9305,0.047003595761217244,2853.4305,7699.880500000001,3878.6598337265523,,56.0,2621.5519999999956,525.0,162.0
https://grundfos.com,,2763.8464999999997,597.0,189.0,597.0,586.0,0.0,0.0,0.0,0.0,0.0,10443.4453,0.33593215962995826,2763.8464999999997,18060.359824884486,9251.694064724827,,15.0,23942.132000000118,6091.496341014096,0.0
https://polarisft.com,,,39884.0,39684.0,39884.0,39857.0,39609.0,5.0,6.0,9290.0,0.007,,,,,,,,,,
https://boschrexroth.com,5.0,4438.3859999999995,3462.0,391.0,3462.0,2785.0,275.0,182.0,87.0,0.0,0.0,7689.646999999999,0.8815309842041312,4438.3859999999995,15688.744449999998,6428.117378294091,,9.0,9517.531999999941,2034.5,200.0
https://ttec.nl,2.0,4719.7358,3527.0,662.0,3527.0,2889.0,449.0,48.0,33.0,639138.0,0.602,5466.719800000001,8.898884728359124e-05,4719.7358,13523.8401,4882.300138394519,,40.0,7221.399999999943,2059.5,421.0
https://ibu.edu.tr,45.0,9681.035499999998,16378.0,6304.0,16378.0,8260.0,6008.0,601.0,142.0,16106521.0,15.328,19866.778999999995,0.10548032827913721,9681.035499999998,58215.70699999999,48099.69725832953,,23.0,29104.15999999978,2907.636000000006,1686.0
https://mitre.org,98.0,4821.826000000001,298.0,156.0,298.0,298.0,21.0,0.0,1.0,682.0,0.0,19051.994,0.0,4821.826000000001,19711.7925,6566.8732699841785,,31.0,11474.907999999856,3219.323999999997,2123.0
https://unl.edu,0.0,,320.0,125.0,320.0,319.0,20.0,0.0,1.0,820.0,0.0,,,,,,,,,,
https://orlandohealth.com,17.0,3761.8846000000003,3002.0,385.0,3002.0,1615.0,293.0,422.0,104.0,4873679.0,4.624,18564.65259999999,4.540742322136922e-05,3761.8846000000003,33126.987659999984,11243.362093378348,,29.0,12084.415999999137,3380.0,1511.0
https://stockholm.se,35.0,3224.9249999999997,2470.0,814.0,2470.0,2390.0,145.0,135.0,22.0,723826.0,0.685,7779.025,0.29553353949905536,3224.9249999999997,7794.4414,4071.217951999686,,43.0,1841.288000000002,401.8359999999998,925.0
https://fresenius-kabi.com,0.0,4024.5200000000004,1370.0,281.0,1370.0,900.0,151.0,139.0,35.0,23140318.0,22.061,6406.3679999999995,0.409696248773398,4024.5200000000004,7167.618,5908.424436789226,,17.0,9039.631999999998,2036.0000000000007,1208.0
https://baptisthealth.net,92.0,8054.1708,10749.0,518.0,10749.0,6244.0,276.0,136.0,114.0,21471471.0,20.462,14556.84705,0.0,8054.1708,48451.77972499999,9948.011354420647,,26.0,42850.07600000095,20124.248799999994,5654.0
https://ee.co.uk,2.0,4121.514859999999,5508.0,427.0,5508.0,2085.0,103.0,110.0,124.0,5442550.0,5.16,6521.0868199999995,0.10206561360874848,4121.514859999999,28704.696864000005,13058.337664993549,,27.0,27985.735999999666,10944.712160000006,1041.0
https://mattel.com,0.0,9939.285,3203.0,299.0,3203.0,2197.0,137.0,352.0,47.0,275229.0,0.259,11397.41,0.15564269727119315,9939.285,27194.7506,10589.429037660571,,19.0,42793.54000000109,13455.633999999998,0.0
https://sail.co.in,6.0,9072.4465,23613.0,1304.0,23613.0,3586.0,255.0,244.0,97.0,10673525.0,10.155,71260.27500000002,0.100824554119897,9072.4465,71768.59730000002,10780.50533153833,,26.0,21206.052000000233,1752.9999999999982,3314.0
https://starcomww.com,,,516.0,476.0,516.0,511.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,
https://qut.edu.au,0.0,6433.945,1980.0,33.0,1980.0,1835.0,26.0,1.0,6.0,76618.0,0.072,14499.672499999997,0.10080164144750928,6433.945,46735.28441200002,11849.155410552336,,23.0,34870.20400000043,13574.0,3659.0
https://antel.com.uy,4.0,13640.307999999997,12757.0,1757.0,12757.0,6169.0,518.0,212.0,250.0,7343996.0,7.316,21012.988000000005,0.0031997471736749175,13640.307999999997,66338.69502500001,42341.44650316464,,25.0,58268.75600000071,9116.499999999978,9991.0
https://nestlepurinacareers.com,66.0,5166.169,3124.0,87.0,3124.0,1482.0,18.0,129.0,178.0,1315728.0,1.232,13729.149499999996,0.0008202888564128256,5166.169,33483.37865000001,8374.662722433886,,28.0,32542.255999999987,11938.500000000007,2764.0
https://nuance.com,3.0,6042.1005000000005,963.0,18.0,963.0,697.0,14.0,48.0,46.0,1888141.0,1.791,15301.6555,0.0,6042.1005000000005,15335.643600000001,9867.424026525932,,31.0,5410.74399999995,1395.5,2462.0
https://utah.edu,4.0,,9818.0,329.0,9818.0,1784.0,78.0,229.0,82.0,202787.0,0.188,,,,,,,,,,
https://garanti.com.tr,0.0,5211.039,6879.0,1675.0,6879.0,4224.0,141.0,429.0,104.0,1897947.0,1.786,13614.594000000001,0.10381956183774797,5211.039,25640.84818,11627.49269028873,,23.0,31604.00399999936,14081.286199999995,1707.0
https://miamioh.edu,33.0,6751.573999999999,13041.0,198.0,13041.0,5713.0,66.0,193.0,180.0,3800175.0,3.601,17518.546650000004,0.08065802141985838,6751.573999999999,57822.41646500003,13374.732970389494,,24.0,56619.01600000091,34065.797300000035,2945.0
https://bmc.com,11.0,,,,,,,,,,,,,,,,,,,,
https://mediacom.com,5.0,4464.338000000001,975.0,169.0,975.0,635.0,84.0,103.0,119.0,871894.0,0.882,9332.392000000002,0.014425781267301414,4464.338000000001,9687.192000000003,7213.611518242356,,37.0,7110.179999999965,1114.000000000001,338.0
https://utmb.edu,11.0,6054.64652,4768.0,406.0,4768.0,3765.0,50.0,99.0,39.0,4636376.0,4.418,40862.079119999995,0.012150668286755772,6054.64652,41836.31028799999,17052.26718439898,,25.0,23786.419999999984,7731.782060000005,913.0
https://princess.com,43.0,,12320.0,201.0,12320.0,2759.0,79.0,451.0,162.0,49586301.0,47.263,,,,,,,,,,
https://uhsinc.com,0.0,2599.695,703.0,20.0,703.0,593.0,17.0,1.0,9.0,72398.0,0.067,4632.76,0.017955458022887644,2599.695,11275.076000000001,2607.3506857259435,,50.0,9243.24399999998,6673.0,0.0
https://stonybrook.edu,3.0,3920.4655000000002,8798.0,363.0,8798.0,1315.0,161.0,375.0,98.0,4749579.0,4.514,23499.974499999997,0.14293691807312753,3920.4655000000002,30337.629849,11615.796173428529,,22.0,18137.207999999933,7606.071109999997,0.0
https://auburn.edu,14.0,11938.8578,3735.0,324.0,3735.0,1074.0,238.0,164.0,114.0,5747565.0,5.47,29445.754925,0.0,11938.8578,31137.498794,12866.091359857004,,27.0,12702.347999999976,2131.5,3561.0
https://ub.edu,12.0,5656.766,2752.0,274.0,2752.0,2622.0,171.0,205.0,111.0,2322902.0,2.187,10163.276,0.06575067901143808,5656.766,18772.178775,8255.646102509272,,27.0,24765.30800000005,9007.915000000003,2855.0
https://unicamp.br,10.0,3732.2095,4701.0,983.0,4701.0,2519.0,365.0,411.0,74.0,3594930.0,3.412,8218.823999999999,0.007080760792495801,3732.2095,22972.886175,6600.538226072458,,32.0,17430.775999999863,4343.5,1540.0
https://beaerospace.com,,,,,,,,,,,,,,,,,,,,,
https://discovery.com,0.0,7132.652199999999,13479.0,164.0,13479.0,850.0,81.0,87.0,156.0,663478.0,0.624,17962.0639,0.045649898350727636,7132.652199999999,54104.28472999999,15226.756614485792,,25.0,60343.03600000156,31927.16755,303.0
https://sasktel.net,1.0,,712.0,42.0,712.0,444.0,38.0,4.0,54.0,960142.0,0.913,,,,,,,,,,
https://estudiobacaicoa.com.ar,,,,,,,,,,,,,,,,,,,,,
https://generali.it,17.0,6995.982000000001,4181.0,503.0,4181.0,2422.0,264.0,435.0,105.0,818288.0,0.767,23689.803499999987,0.0008376917280751849,6995.982000000001,25313.836074999992,10909.856985483766,,26.0,22242.33599999992,7767.861999999999,3458.0
https://acosta.com,1.0,9401.190125,1276.0,133.0,1276.0,1068.0,86.0,198.0,40.0,950965.0,0.899,12867.45761,0.0,9401.190125,12867.457610000001,9401.190125,,43.0,6188.799999999965,537.0,5678.0
https://bnpparibascardif.com,10.0,3335.7829999999994,2645.0,766.0,2645.0,1963.0,693.0,107.0,46.0,1637927.0,1.554,12352.753,0.024085784013381975,3335.7829999999994,12432.451500000003,6085.984362838028,,36.0,6919.223999999979,1866.5,916.0
https://tenethealth.com,0.0,2805.4539999999997,438.0,23.0,438.0,180.0,19.0,1.0,6.0,62721.0,0.059,5104.754,0.09541228678905479,2805.4539999999997,10097.614000000001,3239.3118214616293,,55.0,4855.483999999978,814.5,682.0
https://bristol.ac.uk,6.0,6217.867,1155.0,411.0,1155.0,905.0,89.0,1.0,2.0,3647.0,0.003,9838.315,0.11267460130946676,6217.867,20026.9448,8578.4639887015,,24.0,11631.407999999925,3067.0,893.0
https://icbc.com.cn,,9323.220000000001,15940.0,4421.0,15940.0,14600.0,261.0,417.0,201.0,1000152.0,0.935,19945.744999999995,0.3312107547024336,9323.220000000001,20664.20475,13234.687716085637,,9.0,15342.024000000014,8484.999999999989,2359.0
https://drexel.edu,3.0,2310.6602000000003,8616.0,245.0,8616.0,2059.0,137.0,121.0,129.0,4119763.0,3.913,13266.70595,0.021266083861068964,2310.6602000000003,40042.687655,11993.25007949641,,33.0,47598.78000000074,26738.995199999998,394.0
https://tiffany.com,1.0,,9983.0,444.0,9983.0,7941.0,285.0,292.0,221.0,2011857.0,1.901,,,,,,,,,,
https://fraserhealth.ca,9.0,4250.3150000000005,4970.0,1148.0,4970.0,3715.0,722.0,104.0,67.0,8144955.0,7.76,32455.031899999987,0.0,4250.3150000000005,33087.69872999999,10497.190345161169,,28.0,14066.671999999955,4425.146899999996,2174.0
https://hospira.com,,,,,,,,,,,,,,,,,,,,,
https://telcel.com,0.0,5191.768000000001,6552.0,308.0,6552.0,4100.0,43.0,183.0,216.0,3204876.0,3.017,34358.689234992984,0.0481032777746956,5191.768000000001,46658.408585000005,18606.638564898654,,26.0,49420.392000000706,18948.86990000001,689.0
https://nicolas-forestier.fr,,,,,,,,,,,,,,,,,,,,,
https://oceantechnology.co.kr,,,,,,,,,,,,,,,,,,,,,
https://lpl.com,0.0,6685.348999999997,210.0,80.0,210.0,165.0,19.0,1.0,4.0,11378.0,0.01,14758.149000000001,0.0,6685.348999999997,31746.503000000004,9648.287718929085,,26.0,36942.42400000064,17026.67175000001,2360.0
https://investorsgroup.com,0.0,4379.772,1535.0,51.0,1535.0,1348.0,44.0,263.0,78.0,4937590.0,4.695,18535.676499999994,0.0,4379.772,18613.437149999998,6737.6323712716785,,32.0,9770.56799999989,2471.999999999999,1317.0
https://sheffield.ac.uk,1.0,4589.7385,1270.0,151.0,1270.0,1224.0,15.0,199.0,41.0,1433838.0,1.362,9441.500900000001,0.0,4589.7385,9670.4801,6143.544674229332,,41.0,6525.571999999994,852.4852000000005,972.0
https://kodak.com,3.0,14410.054499999997,304.0,144.0,304.0,303.0,13.0,0.0,1.0,1784.0,0.001,20723.44449999999,0.048863993716495226,14410.054499999997,23822.536499999987,14410.054499999997,,25.0,14379.231999999916,3119.929500000001,0.0
https://psav.com,98.0,5139.034,10310.0,182.0,10310.0,4281.0,82.0,110.0,78.0,29311106.0,27.938,7128.2384999999995,0.037856049275905794,5139.034,26255.682150000004,12795.182028497191,,27.0,39867.69199999994,18114.5285,2036.0
https://tatatechnologies.com,,,601.0,553.0,601.0,586.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,
https://westernu.ca,8.0,5257.1855,3799.0,224.0,3799.0,1197.0,42.0,317.0,118.0,5350699.0,5.084,27568.7245,0.0,5257.1855,36954.31132499999,7865.336319184502,,28.0,21962.203999999714,7674.058500000001,3298.0
https://bcbsm.com,6.0,7612.710499999999,1986.0,231.0,1986.0,1756.0,90.0,137.0,43.0,2242440.0,2.129,11389.717999999997,0.0,7612.710499999999,11621.853449999999,7612.710499999999,,53.0,3309.4679999999926,237.0,4292.0
https://beiersdorf.com,0.0,2455.0894999999996,4035.0,1803.0,4035.0,2369.0,704.0,299.0,44.0,1658299.0,1.572,9168.102499999997,0.7186233997806089,2455.0894999999996,13499.890399999998,4998.487333805023,,16.0,9320.31599999993,3147.788999999999,596.0
https://ah.nl,100.0,3681.041,3819.0,1105.0,3819.0,2853.0,1003.0,128.0,125.0,108731.0,0.099,8256.041000000001,0.0,3681.041,27961.08305,9807.237061395816,,30.0,22207.663999999982,9317.946499999998,0.0
https://tsmc.com,0.0,5527.344500000001,427.0,51.0,427.0,266.0,47.0,1.0,7.0,74512.0,0.07,9413.905000000002,0.03498458155000215,5527.344500000001,13137.481649999998,6730.954834847038,,30.0,18585.771999999637,3222.477749999998,2527.0
https://xlcatlin.com,2.0,2363.1089999999995,2637.0,229.0,2637.0,1378.0,134.0,108.0,55.0,9083703.0,8.648,33554.344499999985,0.000513782814555408,2363.1089999999995,41951.02195000001,9285.743180635647,,34.0,15460.599999999928,6880.5,299.0
https://broadridge.com,95.0,,6693.0,362.0,6693.0,1198.0,188.0,180.0,113.0,3724384.0,3.683,,,,,,,,,,
