url,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://sandoz.com,0.0,3859.8554999999997,1172.0,301.0,1172.0,1170.0,168.0,290.0,58.0,1639119.0,1.558,18973.566,0.8900802921102703,3859.8554999999997,19855.9118,11356.98138448747,,4.0,14312.768000000053,3269.464500000001,0.0
https://chrobinson.com,1.0,5040.654500000001,4723.0,234.0,4723.0,986.0,188.0,170.0,130.0,104688.0,0.098,12555.907,0.0,5040.654500000001,26284.841649999995,7052.591944820397,,29.0,24056.275999999787,7998.500000000002,2181.0
https://erpclub.org,,,,,,,,,,,,,,,,,,,,,
https://vpr.com.br,0.0,,1218.0,1196.0,1218.0,1211.0,722.0,0.0,1.0,300.0,0.0,,,,,,,,,,
https://aia.com,,,,,,,,,,,,,,,,,,,,,
https://chanel.com,100.0,,218.0,194.0,218.0,217.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://madrid.org,,,,,,,,,,,,,,,,,,,,,
https://jti.com,0.0,,245.0,213.0,245.0,244.0,25.0,1.0,2.0,69007.0,0.065,,,,,,,,,,
https://bnsf.com,14.0,14476.743500000008,2510.0,383.0,2510.0,1466.0,154.0,316.0,81.0,9433030.0,8.981,26575.943,0.00015306410515650946,14476.743500000008,54543.3543,14476.743500000008,,25.0,12656.119999999884,5283.0,12007.0
https://unc.edu,0.0,5470.727000000001,4229.0,105.0,4229.0,1588.0,25.0,164.0,75.0,2554931.0,2.423,17949.455,0.0,5470.727000000001,18362.065000000002,8477.153375995003,,31.0,6204.563999999969,1713.9329999999964,2708.0
https://usfoods.com,34.0,6087.337,3464.0,88.0,3464.0,388.0,14.0,52.0,76.0,442815.0,0.421,17476.894,0.11179717500653302,6087.337,17977.861699999998,7234.387827630463,,25.0,17471.65999999845,3635.0,1292.0
https://usdoj.gov,16.0,,16371.0,124.0,16371.0,1893.0,30.0,118.0,115.0,1494106.0,1.418,,,,,,,,,,
https://cipla.com,0.0,3675.2015,9595.0,1505.0,9595.0,9347.0,486.0,257.0,55.0,5654293.0,5.378,13331.748500000002,0.10334158500106219,3675.2015,27834.732175000012,17259.33304527158,,25.0,29968.003999999644,11074.560750000004,155.0
https://oldmutual.com,0.0,5887.643999999999,780.0,749.0,780.0,779.0,150.0,0.0,1.0,820.0,0.0,54644.101500000004,2.4080881833865794e-06,5887.643999999999,60052.97075,21014.70388716059,,25.0,16283.179999999007,6528.5,0.0
https://houstonisd.org,3.0,8945.779999999999,3354.0,192.0,3354.0,2003.0,100.0,484.0,107.0,13372369.0,12.854,15422.388000000003,0.04254805142879397,8945.779999999999,27087.04875,9065.622899545833,,26.0,27584.760000000017,5037.8435000000045,3228.0
https://tjx.com,0.0,3175.6610000000005,366.0,180.0,366.0,364.0,32.0,0.0,1.0,674.0,0.0,12351.649999999998,0.07757529944827403,3175.6610000000005,12648.912,3175.6610000000005,,45.0,3770.031999999975,1009.1167499999983,1160.0
https://workingatbooking.com,,,,,,,,,,,,,,,,,,,,,
https://policianacional.gov.co,,,,,,,,,,,,,,,,,,,,,
https://northwestern.edu,1.0,3656.1095000000005,2609.0,306.0,2609.0,2601.0,45.0,269.0,66.0,1774368.0,1.681,11070.996500000001,0.0,3656.1095000000005,16496.846900000004,8143.417191226306,,30.0,21004.4240000001,6428.343499999997,86.0
https://harris.com,0.0,,544.0,512.0,544.0,544.0,276.0,0.0,1.0,615.0,0.0,,,,,,,,,,
https://utcaerospacesystems.com,0.0,4729.797500000001,502.0,19.0,502.0,363.0,14.0,1.0,6.0,73532.0,0.069,10209.025499999998,0.00029179883140927326,4729.797500000001,13844.852599999998,7868.8563582271345,,29.0,15427.255999999965,3853.499999999998,1081.0
https://express-scripts.com,3.0,5245.894,2203.0,416.0,2203.0,1887.0,129.0,76.0,78.0,1600169.0,1.515,6521.488,0.2554319060604226,5245.894,17929.1098,7419.570173673968,,18.0,10106.031999999821,3281.0,2777.0
https://credit-agricole.com,1.0,5132.592000000001,2815.0,781.0,2815.0,2605.0,126.0,210.0,45.0,1386899.0,1.311,12860.448999999999,0.6709273807932922,5132.592000000001,12900.8059,6137.689220389954,,17.0,5145.863999999953,882.2784999999985,1596.0
https://infineon.com,0.0,,932.0,130.0,932.0,695.0,15.0,2348.0,107.0,1081893.0,1.019,,,,,,,,,,
https://mottmac.com,100.0,3246.654,2384.0,1077.0,2384.0,1238.0,1047.0,310.0,110.0,205869.0,0.934,14791.654,0.0,3246.654,22878.65,7288.75154571702,,32.0,36227.987999999925,12377.797999999999,0.0
https://caci.com,12.0,3557.824,1695.0,210.0,1695.0,1597.0,204.0,86.0,208.0,1268733.0,1.152,6431.111000000001,0.0,3557.824,8635.939125,3608.6055448636307,,53.0,7239.02399999993,665.5620000000004,748.0
https://hertz.com,0.0,11327.53254,1118.0,73.0,1118.0,357.0,17.0,0.0,6.0,123364.0,0.116,18747.700099999995,0.022999429856454867,11327.53254,38891.74716,18415.891632172956,,25.0,36801.36000000033,17166.687799999996,7211.0
https://stc.com.sa,1.0,5110.1582,655.0,536.0,655.0,655.0,290.0,0.0,1.0,39418.0,0.037,6023.747799999999,0.1890514063328161,5110.1582,33405.63960000001,26582.608240702615,,20.0,31392.332000000304,14463.29740000001,2170.0
https://toronto.ca,,,,,,,,,,,,,,,,,,,,,
https://adt.com,8.0,4320.1455000000005,420.0,185.0,420.0,419.0,52.0,0.0,1.0,680.0,0.0,10396.144,0.2669741873963761,4320.1455000000005,40938.962649999994,8601.625367834633,,15.0,51512.596000002406,24933.699499999995,998.0
https://amadeus.com,0.0,5331.036,414.0,127.0,414.0,229.0,66.0,0.0,6.0,127828.0,0.12,14631.863500000001,0.0008026667215127862,5331.036,23795.745450000006,14206.667310777293,,26.0,31298.595999999976,13204.212000000005,2169.0
https://merckgroup.com,,5628.435600000001,1014.0,395.0,1014.0,1005.0,0.0,0.0,0.0,0.0,0.0,9503.357049999999,0.0,5628.435600000001,10840.576152999998,7054.476788435864,,32.0,8580.547999999997,1617.499999999999,1603.0
